StockCode,Year,Positive_Tone,Negative_Tone,Uncertainty_Tone,Word_Count
000032,2020,0.009703690868133772,0.005602726275053428,0.00352336394616762,17313
000032,2020,0.014587751429856693,0.003984319773793458,0.00449842555105713,15561
000032,2020,0.02379425346331452,0.011223704463827604,0.008530015392508979,15592
000032,2021,0.015150566581105616,0.001064295999499155,0.002629437175233206,15973
000032,2022,0.011824080749819756,0.002066810862773372,0.0037971641432347995,20805
000032,2023,0.015096089443041888,0.0012365397496007008,0.0036065742696687105,19409
000034,2016,0.009218075162766712,0.003996647972668085,0.0054792754463997935,15513
000034,2017,0.008316987053746568,0.004472342094939192,0.005413887799136916,12745
000034,2018,0.00852242462980718,0.003835091083413231,0.004421007776712475,18774
000034,2019,0.009702540533639729,0.004021447721179625,0.005234265287884591,15666
000034,2020,0.010942398721337678,0.0025204401549148584,0.004364664658511096,16267
000034,2021,0.013357130519891762,0.0029938395992860846,0.004490759398929126,17369
000034,2022,0.01189587111917209,0.0036274405206444043,0.005281126640349941,18746
000034,2023,0.012898773820266468,0.0033441265459950103,0.005998195233292637,18839
000035,2014,0.009348524685947998,0.0032135553607946245,0.0035787321063394683,13692
000035,2015,0.008430293318470006,0.002717201978680415,0.003971295199609838,14353
000035,2016,0.007966195622055972,0.002632308118592408,0.003117206982543641,14436
000035,2017,0.0070678513731825526,0.001884760366182014,0.0037022078621432417,14856
000035,2018,0.006002695087590347,0.0025725836089672913,0.003675119441381845,16326
000035,2019,0.009038785834738617,0.0034401349072512646,0.004654300168634064,14825
000035,2021,0.008288530465949821,0.002837514934289128,0.004106929510155317,13392
000035,2022,0.008377167348529125,0.002532631989090201,0.003636599779206442,15399
000035,2023,0.011119936457505957,0.002515223722531109,0.004633306857294149,15108
000036,2014,0.007425564126595055,0.0033883642131064813,0.004181385624684594,13871
000036,2015,0.007967560645941524,0.0022764458988404354,0.00433947499466458,14057
000036,2016,0.009102730819245773,0.0025285363386793815,0.0044791215142320475,13842
000036,2017,0.011369288708875151,0.0022027996873445607,0.00461877353798053,14073
000036,2018,0.011184165932352741,0.0016267877719785807,0.0035247068392869245,14753
000036,2019,0.010246364800723273,0.0030889776237474575,0.004671136894447374,13273
000036,2020,0.008248259076465418,0.0029071732810492866,0.004529781623960516,14791
000036,2021,0.009919081179848603,0.007113025319759853,0.004502740798747063,15324
000036,2021,0.009919081179848603,0.007113025319759853,0.004502740798747063,15324
000036,2022,0.010745511579790428,0.006273776947206835,0.005205900020022692,14983
000036,2023,0.008458308338332334,0.006898620275944811,0.005218956208758248,16670
000037,2020,0.005373204064945684,0.0017521317603083752,0.003387454736596192,17122
000037,2020,0.006959793087232542,0.003385845285680696,0.004561486009875382,21265
000037,2021,0.009628034924052146,0.00651835904796077,0.0035282860901806002,16722
000037,2022,0.009705269425424233,0.007621315867817803,0.004465614766299494,16795
000037,2023,0.012368174037877534,0.006957097896306112,0.004085914637513114,18111
000038,2018,0.016262450059085026,0.007990546395813404,0.005064430814247932,17771
000038,2018,0.015230908963878992,0.0071263885977782436,0.0035631942988891218,14313
000038,2018,0.006294547810793298,0.003980375821531056,0.004720910858094974,10803
000038,2020,0.015040650406504066,0.00548780487804878,0.0035230352303523035,14760
000039,2014,0.017489421720733426,0.006318758815232722,0.00767277856135402,17725
000039,2016,0.017227138643067845,0.007079646017699115,0.006902654867256637,16950
000039,2017,0.02036721179893649,0.004013243704223939,0.004916223537674325,19934
000042,2014,0.008697135061391541,0.0007673942701227831,0.005883356070941337,11728
000042,2015,0.010227368776941931,0.002789282393711436,0.0034654720649142084,11831
000042,2017,0.00909164704927348,0.003247016803311957,0.004464648104553941,12319
000042,2018,0.0063461843566555605,0.0033317467872441696,0.004521656354117087,12606
000042,2019,0.007520443925233645,0.003431658878504673,0.005476051401869159,13696
000042,2021,0.006952674409417713,0.0052145058070632855,0.00355534486845224,12657
000042,2022,0.00776158746430402,0.005418466720363183,0.004173683825144614,13657
000042,2023,0.008148655852562638,0.0060162973117051256,0.00441702840606199,13131
000045,2015,0.012480626478505587,0.00236560894037034,0.004404926992413737,12259
000045,2017,0.014817781337605127,0.0025363769857161926,0.00473902015752236,14982
000045,2018,0.014648040146480402,0.004814865048148651,0.005967720059677201,14746
000045,2019,0.013571750176883,0.0035376599987135783,0.005338650543513218,15547
000045,2021,0.01210077365602063,0.005091582357997752,0.0038352178800502546,15123
000045,2022,0.012583562721195438,0.005392955451940902,0.004044716588955677,17801
000049,2014,0.01058464161398025,0.002912552390424096,0.007530013497194004,14077
000049,2016,0.011311172668513388,0.003770390889504463,0.007771622037550016,12996
000049,2018,0.01138766878151944,0.0027655767040832926,0.003904343582235237,12294
000049,2021,0.013918230396421026,0.006772710326829874,0.006772710326829874,16094
000049,2022,0.014893742273503267,0.007358568316948254,0.006593277211985636,16987
000049,2023,0.013791556876156304,0.008633738857431182,0.007288221113415933,17837
000050,2014,0.010161056196861824,0.004147369876270132,0.0037326328886431188,14467
000050,2015,0.009909493294576204,0.00436017704961353,0.004294113760983022,15137
000050,2016,0.010463474130183592,0.004750288868917704,0.00404416484786237,15578
000050,2018,0.009605013097745134,0.004468642457239714,0.003235913503518414,19469
000050,2019,0.011201256215650353,0.0049201779638838004,0.0035069353572363257,19105
000050,2021,0.014884901632723706,0.005942421969653263,0.005942421969653263,17333
000050,2022,0.01408864103316701,0.005635456413266803,0.0059289697681244495,17035
000050,2023,0.01539563193698532,0.0029239766081871343,0.00322234156820623,16758
000055,2020,0.0058443824145150034,0.0032274947662247035,0.004274249825540823,11464
000055,2021,0.011118619079796057,0.006020025800110572,0.0052828797837705015,16279
000055,2022,0.011070538457079927,0.005969976236016925,0.005738132498695879,17253
000055,2023,0.015156580853672127,0.005516549648946841,0.004680708793045804,17946
000056,2020,0.010230518833455125,0.0035208928452800108,0.003388028964326048,15053
000056,2020,0.01697792869269949,0.010510146333575875,0.00873150618481688,12369
000056,2020,0.011349405134627427,0.003678772698810269,0.004539762053850971,12776
000056,2020,0.016678564475306638,0.0072035823220195985,0.005321565318969434,15409
000056,2021,0.0051316677920324105,0.007427413909520594,0.00337609723160027,14810
000056,2022,0.0052003882956594095,0.007627236166967134,0.00457634170018028,14422
000056,2023,0.01415728746372195,0.0034685354286118778,0.005025837049621292,14127
000056,2023,0.013466413181242079,0.00594106463878327,0.005069708491761723,12624
000058,2022,0.012087227414330218,0.004485981308411215,0.00485981308411215,16050
000058,2022,0.020706870142395188,0.004254836330629149,0.005105803596754978,17627
000058,2022,0.013103138004723878,0.0037116184906084804,0.0058486109548982115,17782
000058,2022,0.014459621649425616,0.00400068583185689,0.004572212379265017,17497
000058,2023,0.008009072223403501,0.008717839676802041,0.007512935006024523,14109
000058,2023,0.014883346741753822,0.006033789219629927,0.006301957629391257,14916
000058,2023,0.012039981826442525,0.007666969559291231,0.00528169014084507,17608
000058,2023,0.019471488178025034,0.008245579177428968,0.006954102920723227,20132
000058,2023,0.016729868391701985,0.010651349542716931,0.0065246486727637745,17932
000058,2023,0.013573169928180799,0.008367925149897872,0.0075113658825854916,15177
000059,2022,0.007486285898676993,0.004711197160374314,0.005550177476605357,15495
000059,2023,0.008844953173777315,0.005658168574401665,0.0053329864724245574,15376
000060,2022,0.007725535803289583,0.0045688652600099685,0.0063964113640139555,12038
000060,2023,0.009693877551020408,0.004506802721088435,0.006972789115646258,11760
000062,2023,0.017976793593724463,0.0022879555482922045,0.0026148063409053767,12238
000062,2023,0.014445300462249615,0.005778120184899846,0.005970724191063174,20768
000062,2023,0.011292952472975421,0.004046138051814723,0.004106528171991062,16559
000062,2023,0.005503428365211115,0.00577408877661494,0.00866113316492241,11084
000063,2014,0.010995937806415465,0.009034878834570667,0.004552458327496848,14278
000063,2015,0.014536340852130326,0.0067311134980307915,0.0051557465091299675,13965
000063,2016,0.01289134438305709,0.008184980560671169,0.004979196507741627,14661
000063,2017,0.013126491646778043,0.007089709392110066,0.00484346483223361,14246
000063,2018,0.008924529522084976,0.009571234559917222,0.004526935264825713,15463
000063,2019,0.012163392740991284,0.006374398334851047,0.004683231429686484,15374
000063,2020,0.009668083010037564,0.005911694069831886,0.004741671285177659,16239
000063,2021,0.012680683311432326,0.005387647831800263,0.006241787122207621,15220
000063,2022,0.013846793843228145,0.006121114874903429,0.006299399774172461,16827
000063,2023,0.017475221700573813,0.006911841418883673,0.005933750652060511,15336
000065,2014,0.006259780907668232,0.0020344287949921754,0.004303599374021909,12780
000065,2015,0.00945736434108527,0.0020155038759689923,0.005193798449612403,12900
000065,2019,0.0068214456677836285,0.005983724269985639,0.006881282910483485,16712
000065,2020,0.009221089173356477,0.00477326968973747,0.004990236493816446,9218
000065,2021,0.010302264554378462,0.005053941102147925,0.005345514627271844,10289
000065,2022,0.010172828702690878,0.0075475825858674255,0.007875738350470356,9142
000065,2022,0.010205201360693516,0.007571601009546802,0.00790080105344014,9113
000065,2023,0.007626621471872759,0.005345153510201421,0.006974773482823805,15341
000066,2016,0.007082229550737958,0.0035681461858679785,0.005892847488781964,18497
000066,2017,0.00725520309272891,0.002965630461261452,0.004607318752316899,18883
000066,2018,0.009583722416080995,0.002064186366540522,0.004177520027522485,20347
000066,2019,0.011808606112134523,0.0018893769779415239,0.004062160502574276,21171
000066,2021,0.007866084704302365,0.0033574751786656434,0.004508609525636721,20849
000066,2022,0.010407285099569698,0.003752626838787151,0.004603222255578905,19986
000068,2014,0.006672025723472669,0.003938906752411576,0.003054662379421222,12440
000068,2016,0.008258422860483812,0.0039465029598772195,0.005554337499086457,13683
000068,2017,0.00892492165145115,0.0029295544352091565,0.004360267066357814,14678
000068,2019,0.009968799939121833,0.0032722015067346475,0.004565862567536717,13141
000068,2020,0.006475732692436077,0.0038053274584418186,0.005674611122237799,14979
000068,2021,0.008611955420466059,0.0028495440729483282,0.003482776089159068,15792
000068,2022,0.009318506554016276,0.002919798720258433,0.0034167857364726345,16097
000068,2023,0.00878236727293331,0.005042778627684288,0.0031729843050597767,17649
000069,2014,0.009437309302490598,0.002341588022422479,0.004044561129638828,14093
000069,2016,0.011615548132402065,0.0009110233829334953,0.004175523838445187,13172
000069,2017,0.012186060335859712,0.000817357705454005,0.0026006836082627435,13458
000069,2018,0.009914375844975214,0.0015322217214961695,0.0038756196484903108,11095
000069,2019,0.010741220385465072,0.0012188618877123486,0.00297097585129885,13127
000069,2021,0.015873015873015872,0.003435717721432007,0.003985432556861128,14553
000069,2022,0.010760401721664276,0.005217164471109952,0.00430416068866571,15334
000069,2023,0.013345676155210985,0.003934274473501504,0.004242845020442799,12963
000070,2014,0.014241667890177653,0.004404639553663192,0.00557921010130671,13622
000070,2015,0.01471091344509066,0.002600068422853233,0.00355798836811495,14615
000070,2016,0.011989888046226074,0.0038280967858432646,0.0038280967858432646,13845
000070,2017,0.012062987575845131,0.0047674082635076566,0.0035394394683617453,13844
000070,2018,0.010892667375132838,0.004582890541976621,0.004250797024442083,15056
000070,2019,0.00945734411687973,0.00423949908687712,0.0037829376467518913,15332
000070,2020,0.009835657370517928,0.004108565737051793,0.0036728087649402393,16064
000070,2021,0.009008374973608277,0.0028151171792525865,0.0036596523330283625,14209
000070,2022,0.011142234671646436,0.001929660753190165,0.003983815748521631,16065
000070,2023,0.011297933142819166,0.0033229215125938727,0.0038545889546088923,15047
000078,2019,0.007554896561462967,0.00303607992656923,0.0040951775753724495,14163
000078,2020,0.010296101682880069,0.0026272811190797417,0.0045444862600298236,14083
000078,2022,0.010167533217793184,0.003004043905257077,0.003004043905257077,17310
000078,2023,0.010419463988398948,0.002685428862989419,0.0039744347172243405,18619
000089,2014,0.014925373134328358,0.0013819789939192924,0.002003869541182974,14472
000089,2015,0.014180333739167801,0.0023633889565279668,0.00207691756785791,13963
000089,2016,0.015467434983698536,0.0034119341875805597,0.0021229812722723482,13189
000089,2017,0.017001319067858713,0.0035907958376080905,0.0027114172651326396,13646
000089,2018,0.015571913929784825,0.003680634201585504,0.0026896942242355605,14128
000089,2019,0.016547120232938,0.0051842908884312195,0.002911725019529863,14081
000089,2020,0.014542286556761827,0.004221954161640531,0.0022785149443774293,14922
000089,2021,0.015222075484812678,0.0027802877597831377,0.0032668381177451866,14387
000089,2022,0.015345963196849324,0.0067902492021457185,0.0037346370611801454,14727
000089,2023,0.020618556701030927,0.001760120693990445,0.003268795574553684,11931
000090,2014,0.012417566998737197,0.003507787287778869,0.004981057948645994,14254
000090,2015,0.014643152734449608,0.004774941109059655,0.0044566117017890115,15707
000090,2016,0.015637407611019484,0.003176348420988333,0.003665017408832692,16371
000090,2017,0.01772525849335303,0.0034655152823542777,0.0041472559936370865,17602
000090,2018,0.015308046150365734,0.0018098182640826485,0.0034688183394917427,13261
000090,2021,0.016973125884016973,0.0025310801756867414,0.004764386213057396,13433
000090,2022,0.014029073827207516,0.0022852789944772423,0.004380118072748048,15753
000090,2023,0.010015317544479792,0.002651113467656416,0.00335807705903146,16974
000096,2014,0.005044459644322845,0.0047024623803009575,0.00436046511627907,11696
000096,2015,0.005651568515029896,0.00720779752641494,0.005487754934884102,12209
000096,2016,0.005231254670763099,0.006144648343436021,0.004899111517063855,12043
000096,2017,0.005057471264367816,0.00671264367816092,0.003770114942528736,10875
000096,2018,0.005080143645441009,0.007532626784619427,0.0038539020758518,11417
000096,2019,0.004952572819608831,0.006883236800134307,0.0035255603122639136,11913
000096,2020,0.0050780949449873046,0.006155266599984612,0.0036162191274909596,12997
000096,2021,0.005424137411481091,0.00504746120235046,0.0033147506403495555,13274
000096,2022,0.00579440589455612,0.0056513341440732525,0.004578296015451749,13979
000096,2023,0.007596685082872928,0.004645906579608237,0.004206428930185836,15928
000099,2014,0.00916362506795061,0.00380523413838627,0.0044264968548574975,12877
000099,2015,0.008544057996030033,0.006472771209113662,0.005264520583412445,11587
000099,2016,0.007342022768520046,0.005857119287246329,0.004867183633063851,12122
000099,2017,0.007907051799257705,0.004034210101662094,0.005002420526060997,12394
000099,2018,0.00640754823264329,0.0040839318405858326,0.004788058019997183,14202
000099,2019,0.004766060280593408,0.005101698328522522,0.004833187890179231,14897
000099,2020,0.006733768074851148,0.005670541536716756,0.005316132690671959,14108
000099,2021,0.008778258778258777,0.006253006253006253,0.004088504088504088,16632
000099,2022,0.0068905539202568904,0.00796093122825796,0.005552582285255552,14948
000099,2023,0.007269454444752146,0.007823317640542785,0.005400166158958737,14444
000100,2022,0.01506242980775583,0.005218999801810134,0.006276012419898263,15137
000100,2023,0.018581668870485072,0.005149975642007099,0.005637135500034797,14369
000151,2014,0.008087491958459701,0.003492326072971234,0.0040437459792298505,10881
000151,2015,0.0060775295663600525,0.004763469119579501,0.0032030223390275953,12176
000151,2016,0.0077850326469111,0.0035158211953792064,0.003683241252302026,11946
000151,2017,0.009225540179655257,0.004208141134579591,0.0033988832240835153,12357
000151,2018,0.007970749542961609,0.00453382084095064,0.003436928702010969,13675
000151,2020,0.007057425154149023,0.007206002525815318,0.005125919322487185,13461
000151,2021,0.008313998453209591,0.005607115235885538,0.003351379221448827,15516
000151,2022,0.00744047619047619,0.007039835164835165,0.004006410256410256,17472
000151,2023,0.007360797815505165,0.0056986821797459335,0.004155289089398077,16846
000153,2014,0.007667269439421338,0.0031103074141048824,0.004701627486437613,13825
000153,2015,0.003915743991358358,0.004793410748042128,0.004860923575479341,14812
000153,2016,0.00574181626187962,0.0031678986272439284,0.004091869060190074,15152
000153,2017,0.006959519856978675,0.003256289107393692,0.00446941642191291,15662
000153,2018,0.006516699041293314,0.003759634062284604,0.0046995425778557556,15959
000153,2019,0.0063685989082401875,0.0048089420327527945,0.004678970626462178,15388
000153,2021,0.006717658796142335,0.0040571998669770536,0.004855337545726638,15035
000153,2023,0.0059492563429571306,0.003674540682414698,0.004374453193350831,17145
000155,2018,0.012026907657810695,0.007882041176870287,0.006183325405993069,14717
000155,2019,0.008975049362771496,0.00676120385328786,0.006162867229103093,16713
000155,2021,0.011220274645528636,0.0019537791671318523,0.004242491905772022,17914
000155,2022,0.013688056398909073,0.003962332115473679,0.00416816755004374,19433
000155,2023,0.016677323103154305,0.0037830349531116796,0.004369138959931799,18768
000156,2015,0.010223340673167663,0.0018087448883296635,0.003067002201950299,12716
000156,2016,0.012086220169361048,0.001539645881447267,0.0029253271747498076,12990
000156,2017,0.011028103877623622,0.0017787264318747777,0.002419067947349698,14055
000156,2018,0.012244626339256005,0.0017302189392426966,0.0027284221734211753,15027
000156,2019,0.013199577613516367,0.001253959873284055,0.00250791974656811,15152
000156,2021,0.01176117611761176,0.0012001200120012002,0.0031803180318031804,16665
000156,2022,0.010206370569762225,0.0008972633467922835,0.0026917900403768506,17832
000156,2023,0.010419026047565118,0.0009626274065685165,0.0027746319365798415,17660
